y true,y pred
31.0,30.206666666666667
29.0,34.45333333333333
17.0,37.07333333333333
17.0,29.966666666666665
44.0,43.31333333333333
12.0,20.28
10.0,16.086666666666666
36.0,34.343333333333334
22.0,32.7
62.0,52.91333333333333
62.0,55.48
18.0,22.51333333333333
15.0,17.513333333333332
50.0,43.266666666666666
20.0,24.086666666666662
10.0,16.093333333333334
34.0,30.866666666666667
54.0,49.82666666666667
99.0,82.79333333333334
73.0,62.61333333333332
57.0,61.31977777777778
20.0,23.74
24.0,27.773333333333333
27.0,27.386666666666667
83.0,65.90777777777777
70.0,56.43333333333333
6.0,19.48
14.0,25.66
48.0,44.10666666666667
47.0,46.766666666666666
50.0,53.21333333333333
17.0,31.0
66.0,69.33
67.0,46.67855555555556
24.0,38.22
45.0,41.28
46.0,41.48
15.0,23.33333333333333
19.0,27.35333333333333
28.0,32.38666666666666
56.0,56.973333333333336
51.0,50.09333333333333
48.0,46.42666666666667
30.0,36.57333333333333
84.0,71.96666666666667
88.0,80.1
79.0,73.89333333333333
25.0,36.57333333333333
15.0,21.3
34.0,31.89333333333333
38.0,44.28666666666667
24.0,32.42666666666667
19.0,27.486666666666668
46.0,40.5
38.0,37.31333333333333
40.0,46.07333333333333
20.0,23.433333333333334
67.0,57.23333333333333
70.0,60.9
99.0,95.53333333333332
44.0,40.728333333333325
4.0,11.939523809523813
6.0,12.633333333333333
13.0,16.03
19.0,27.19333333333333
19.0,23.86
37.0,32.626666666666665
42.0,27.917555555555555
24.0,32.78
53.0,52.95333333333333
50.0,45.553333333333335
13.0,32.34
41.0,46.07066666666667
42.0,53.23333333333333
42.0,60.94
13.0,23.633333333333333
42.0,36.75333333333333
39.0,38.16666666666666
88.0,78.07333333333334
60.0,47.37066666666667
105.0,78.78
58.0,53.9
56.0,53.70666666666666
43.0,34.815555555555555
44.0,43.14
47.0,57.32666666666667
52.0,47.89777777777778
51.0,33.45055555555556
17.0,26.84
16.0,26.17333333333333
38.0,40.7
41.0,37.24666666666667
34.0,48.72
13.0,34.22
9.0,18.34
60.0,46.13285714285714
56.0,50.09333333333333
16.0,28.0
38.0,45.22666666666667
27.0,41.126666666666665
19.0,19.575333333333337
20.0,28.28
54.0,45.766666666666666
11.0,29.51333333333333
54.0,49.52
52.0,42.57333333333333
55.0,53.03333333333333
42.0,47.36666666666667
42.0,41.86
48.0,47.82666666666667
28.0,45.54666666666667
19.0,35.48
31.0,28.39333333333333
33.0,49.46
16.0,24.036666666666665
18.0,21.326666666666668
66.0,57.84666666666666
80.0,66.44
80.0,68.78666666666666
30.0,38.6
10.0,13.8
37.0,36.74666666666667
37.0,39.53333333333333
44.0,51.32
18.0,34.38
18.0,31.086666666666662
42.0,41.52
41.0,39.68666666666667
44.0,52.61333333333334
28.0,33.71333333333333
70.0,60.48
88.0,78.87333333333333
38.0,42.45333333333333
16.0,27.886666666666667
16.0,22.05111111111111
16.0,23.3
8.0,23.9
29.0,31.28
6.0,10.771444444444445
55.0,44.626666666666665
59.0,49.41333333333333
61.0,55.013333333333335
18.0,25.166666666666668
13.0,20.006666666666668
53.0,47.644444444444446
62.0,59.50666666666667
44.0,38.44133333333334
27.0,31.12
45.0,41.60666666666667
38.0,33.22
16.0,30.58
55.0,56.29333333333334
13.0,32.68666666666667
6.0,15.933333333333334
39.0,35.53111111111112
38.0,37.06666666666667
39.0,48.0
8.0,24.16
8.0,15.98
37.0,32.0
46.0,66.81333333333333
63.0,52.82666666666667
58.0,54.333333333333336
55.0,46.53666666666667
15.0,17.314666666666664
22.0,23.14
33.0,29.73111111111111
38.0,37.693333333333335
19.0,21.99333333333333
21.0,26.51333333333333
41.0,41.306666666666665
38.0,38.92933333333333
29.0,48.23333333333333
51.0,44.86
8.0,23.08
8.0,22.093333333333334
35.0,37.41333333333333
39.0,38.89333333333333
41.0,47.45333333333333
11.0,19.526666666666667
49.0,53.126666666666665
160.0,117.34666666666666
164.0,119.14666666666666
139.0,104.47333333333331
26.0,42.626666666666665
26.0,35.3
50.0,44.973333333333336
56.0,56.17333333333333
52.0,61.70666666666666
11.0,28.2
7.0,22.453333333333333
54.0,51.22444444444445
126.0,110.69333333333331
85.0,89.83333333333333
128.0,100.06
55.0,43.89333333333333
70.0,64.61333333333333
24.0,27.12
27.0,36.11333333333334
10.0,19.38
18.0,25.55333333333333
16.0,24.126666666666665
20.0,23.813333333333333
10.0,16.473333333333333
37.0,37.94
41.0,37.6
41.0,44.8
21.0,23.53333333333333
73.0,57.24666666666667
90.0,74.34
85.0,71.43333333333334
33.0,37.72666666666667
33.0,32.3
34.0,38.36666666666667
21.0,28.85333333333333
17.0,25.41333333333333
42.0,49.873333333333335
119.0,88.22
15.0,20.581666666666667
9.0,16.82
23.0,32.653333333333336
20.0,23.17333333333333
12.0,19.626666666666665
39.0,39.06666666666667
36.0,38.71333333333333
40.0,48.96666666666667
16.0,25.276666666666667
17.0,28.49
78.0,74.12166666666667
70.0,60.94692063492063
15.0,21.21333333333333
19.0,26.48
43.0,41.12222222222222
42.0,49.66
68.0,54.406666666666666
71.0,62.86
78.0,68.91333333333333
34.0,31.237333333333336
132.0,105.54666666666668
112.0,86.29333333333334
108.0,85.50666666666666
14.0,22.526666666666667
29.0,31.32
35.0,38.60333333333333
38.0,41.46
36.0,29.10333333333333
26.0,26.37333333333333
24.0,24.01333333333333
54.0,44.41555555555556
52.0,54.52666666666666
13.0,31.846666666666668
8.0,21.06
47.0,45.10666666666667
56.0,59.18666666666667
26.0,32.53333333333333
41.0,44.31333333333333
38.0,48.64
32.0,40.586666666666666
17.0,21.406666666666663
65.0,59.38
62.0,58.78
114.0,96.51333333333334
72.0,75.74
124.0,96.00666666666666
78.0,67.38666666666667
79.0,67.84
24.0,25.64666666666667
16.0,23.18
13.0,17.46
13.0,18.293333333333333
17.0,19.172158730158728
19.0,26.04133333333333
23.0,32.73
15.0,24.988333333333333
43.0,34.66915873015873
34.0,42.63333333333333
8.0,27.59812698412699
12.0,14.146666666666668
22.0,24.04
63.0,54.46
60.0,61.64
18.0,27.986666666666668
43.0,42.011587301587305
54.0,62.053333333333335
21.0,28.566666666666663
16.0,21.12
41.0,35.42
41.0,36.54
44.0,46.93333333333333
68.0,59.56666666666667
112.0,99.1
55.0,43.78
5.0,22.03333333333333
16.0,25.30333333333333
19.0,29.793333333333333
28.0,31.19333333333333
22.0,24.80666666666667
21.0,27.113333333333333
16.0,21.5
37.0,31.686666666666667
35.0,31.933333333333334
17.0,23.826666666666668
16.0,20.5
54.0,47.553333333333335
55.0,49.93111111111112
15.0,22.424444444444443
41.0,37.85333333333333
61.0,65.8
38.0,33.42
75.0,58.388333333333335
54.0,46.03666666666667
25.0,29.113333333333333
73.0,59.367333333333335
68.0,60.09333333333333
63.0,55.0
15.0,17.26
20.0,28.88833333333333
19.0,28.33333333333333
25.0,25.473333333333333
21.0,25.74
24.0,31.90444444444444
26.0,29.67833333333333
60.0,51.24
99.0,79.86222222222221
62.0,57.24
9.0,14.166666666666666
59.0,45.306666666666665
105.0,76.28
56.0,52.04666666666667
50.0,53.64666666666667
38.0,43.18
34.0,36.8
38.0,44.64922222222222
38.0,35.99333333333333
71.0,55.31922222222222
72.0,55.18888888888888
59.0,55.80444444444444
18.0,27.28
64.0,55.85777777777778
66.0,54.890666666666654
75.0,64.10444444444444
19.0,24.953333333333333
15.0,32.473333333333336
9.0,20.084444444444447
9.0,15.913333333333334
12.0,35.82
79.0,72.60666666666667
79.0,63.04666666666667
78.0,71.35333333333334
9.0,17.43111111111111
14.0,11.2672962962963
15.0,20.40833333333333
14.0,30.182666666666663
16.0,28.24233333333333
53.0,43.84666666666666
42.0,40.35333333333333
48.0,50.282222222222224
37.0,35.85333333333333
60.0,49.8
49.0,41.85333333333333
56.0,50.02666666666666
134.0,105.18666666666668
178.0,131.76666666666668
62.0,62.04666666666667
71.0,58.986666666666665
56.0,54.27333333333333
52.0,47.72666666666667
45.0,43.553333333333335
44.0,36.17333333333333
26.0,29.07333333333333
26.0,25.39333333333333
25.0,28.64
17.0,23.99833333333333
19.0,19.6
46.0,41.41155555555556
37.0,28.24233333333333
31.0,32.24333333333333
29.0,28.24
46.0,46.67666666666667
42.0,40.18666666666667
42.0,53.19555555555556
11.0,18.66
58.0,51.63333333333333
86.0,71.96
104.0,65.80766666666666
150.0,129.8
150.0,130.81333333333333
142.0,118.98
63.0,77.62
24.0,29.464
52.0,73.99333333333334
86.0,92.94666666666669
84.0,77.16666666666667
67.0,69.54
33.0,42.806666666666665
35.0,36.28666666666667
50.0,50.626666666666665
90.0,90.58666666666667
93.0,78.19333333333333
79.0,78.82666666666667
43.0,49.62
57.0,53.16
56.0,51.406666666666666
48.0,65.84666666666666
34.0,41.72666666666667
35.0,41.7
75.0,67.42666666666666
76.0,68.36666666666666
48.0,51.34
101.0,92.62
107.0,99.69333333333331
115.0,105.72
182.0,131.48666666666668
186.0,173.56
168.0,153.57333333333332
77.0,70.94666666666667
69.0,59.76
70.0,67.32666666666667
23.0,56.86
61.0,63.20666666666666
59.0,58.086666666666666
58.0,56.3
53.0,56.833333333333336
101.0,91.06
107.0,98.52666666666669
90.0,86.89333333333333
50.0,53.70666666666666
43.0,45.86666666666667
29.0,40.053333333333335
52.0,58.86666666666667
68.0,60.27066666666667
87.0,91.38
81.0,79.57333333333334
69.0,66.39333333333333
74.0,61.306666666666665
74.0,78.43333333333334
113.0,97.44666666666669
112.0,91.13333333333334
51.0,50.88666666666666
37.0,39.6
20.0,39.266666666666666
79.0,69.71333333333334
91.0,81.88666666666667
31.0,38.52
16.0,21.466666666666665
57.0,50.99333333333333
65.0,75.74
64.0,65.31333333333333
70.0,66.67333333333333
63.0,63.03333333333333
8.0,30.08
32.0,48.52666666666666
34.0,41.81333333333333
33.0,54.45333333333333
19.0,34.013333333333335
44.0,55.48933333333333
49.0,61.2
53.0,61.9
75.0,64.86666666666666
71.0,61.84
37.0,42.74
40.0,46.973333333333336
25.0,36.486666666666665
22.0,28.746666666666663
26.0,41.20666666666666
48.0,44.873333333333335
88.0,66.35333333333334
84.0,70.40666666666667
22.0,30.48
22.0,23.03333333333333
26.0,29.96
22.0,40.34666666666666
37.0,44.31333333333333
33.0,32.193333333333335
45.0,46.14666666666667
31.0,41.00666666666667
33.0,37.68
49.0,48.7
16.0,26.68
65.0,55.34666666666666
66.0,53.67333333333333
62.0,64.02666666666667
67.0,56.736666666666665
68.0,63.68755555555556
66.0,59.553333333333335
13.0,25.104444444444443
54.0,53.03333333333333
48.0,51.626666666666665
10.0,16.906666666666666
31.0,30.49333333333333
28.0,26.98
29.0,35.94
8.0,16.113333333333333
15.0,30.87333333333333
17.0,26.02
22.0,27.613333333333333
17.0,31.67777777777778
11.0,15.673333333333334
16.0,16.473333333333333
40.0,41.7
44.0,41.38666666666666
36.0,46.54
10.0,19.96
44.0,42.69111111111111
45.0,49.013333333333335
22.0,36.306666666666665
62.0,51.473333333333336
57.0,54.91333333333333
18.0,31.76333333333333
15.0,15.273333333333332
57.0,45.75333333333333
50.0,47.32666666666667
60.0,52.04
20.0,34.44
17.0,22.666666666666668
10.0,19.42
34.0,33.47666666666667
54.0,45.153333333333336
99.0,81.39333333333333
73.0,68.39611111111113
57.0,60.94692063492063
24.0,29.16355555555555
27.0,33.18888888888889
29.0,29.62
90.0,79.4
83.0,74.97333333333333
70.0,64.90666666666667
14.0,24.2
48.0,47.553333333333335
47.0,54.2
50.0,51.96
17.0,37.14
67.0,51.64533333333333
70.0,64.00666666666666
24.0,32.36666666666667
45.0,38.72
46.0,35.75333333333333
15.0,20.84
19.0,20.682222222222222
32.0,48.46
56.0,54.10666666666667
51.0,49.02666666666666
48.0,48.88
22.0,25.106666666666666
30.0,31.97
84.0,76.16666666666667
88.0,78.04
79.0,70.16
15.0,19.946666666666665
31.0,26.32
34.0,31.951111111111107
19.0,38.34666666666666
46.0,44.8
38.0,42.06
40.0,51.93333333333333
20.0,24.973333333333333
67.0,62.153333333333336
70.0,66.37333333333333
51.0,43.20666666666666
13.0,19.96
19.0,22.3
26.0,34.66915873015873
37.0,35.56666666666667
42.0,27.59812698412699
44.0,47.54666666666667
24.0,26.613333333333333
11.0,15.213333333333331
53.0,51.76133333333333
51.0,43.38666666666666
10.0,13.748888888888889
13.0,34.68666666666667
41.0,39.32
42.0,44.91333333333333
42.0,46.1
13.0,21.58
42.0,38.3
88.0,77.77333333333333
60.0,49.284444444444446
105.0,80.17333333333333
56.0,58.9
45.0,47.78666666666667
47.0,48.93333333333333
16.0,26.36
38.0,35.95333333333333
41.0,37.653333333333336
34.0,45.62233333333334
17.0,20.466666666666665
60.0,49.15933333333333
61.0,50.928333333333335
16.0,24.30777777777778
34.0,35.44
27.0,39.66
40.0,34.806666666666665
45.0,50.20733333333334
11.0,24.69644444444444
52.0,44.19003174603174
16.0,25.586666666666662
42.0,46.82
42.0,37.906666666666666
48.0,47.95333333333333
24.0,30.006666666666668
28.0,43.6
19.0,33.586666666666666
37.0,39.95333333333333
31.0,36.06
33.0,44.30288888888889
16.0,24.02777777777777
18.0,20.51333333333333
66.0,57.27333333333333
80.0,60.52
30.0,38.94
10.0,14.86
37.0,39.46
44.0,49.33111111111111
18.0,29.866666666666667
18.0,29.65333333333333
41.0,41.84
44.0,51.74
70.0,60.77333333333333
88.0,76.82
82.0,77.78
38.0,41.56
16.0,26.78
15.0,28.666666666666668
8.0,17.2
30.0,34.27333333333333
27.0,65.80766666666666
6.0,11.2672962962963
9.0,16.086666666666666
55.0,45.66
13.0,30.793333333333333
32.0,31.746666666666663
62.0,53.19555555555556
44.0,39.69
27.0,30.593333333333334
42.0,45.92
16.0,28.17333333333333
59.0,59.48
55.0,47.52
54.0,73.54
13.0,22.22
6.0,12.7
39.0,40.16222222222222
38.0,36.44
39.0,46.70666666666666
7.0,23.55333333333333
8.0,20.926666666666662
8.0,15.606666666666667
37.0,31.746666666666663
44.0,39.14888888888888
46.0,59.74666666666667
63.0,51.406666666666666
58.0,52.806666666666665
55.0,45.57555555555555
15.0,20.82688888888889
12.0,11.2672962962963
33.0,30.43788888888889
38.0,36.443333333333335
33.0,35.75244444444444
19.0,22.046666666666667
21.0,24.48
41.0,39.12
38.0,36.803333333333335
29.0,54.49555555555556
7.0,27.093333333333334
8.0,21.126666666666665
8.0,23.15333333333333
35.0,48.64666666666667
41.0,49.06
11.0,17.16
160.0,122.00666666666666
164.0,126.68666666666668
139.0,111.31333333333332
26.0,41.68
26.0,39.373333333333335
56.0,58.20666666666666
52.0,64.78
11.0,22.366666666666667
7.0,28.973333333333333
49.0,46.04
54.0,48.77333333333333
126.0,100.4
85.0,88.32
128.0,103.64666666666666
55.0,42.92666666666667
70.0,67.66666666666667
27.0,34.88444444444445
10.0,20.1
18.0,23.16
16.0,19.83333333333333
20.0,23.366666666666667
11.0,19.426666666666662
37.0,47.76
41.0,39.63333333333333
41.0,43.56666666666667
21.0,24.313333333333333
73.0,55.6
90.0,78.26
85.0,72.42666666666666
32.0,38.126666666666665
15.0,22.973333333333333
33.0,39.16666666666666
33.0,35.42
34.0,36.626666666666665
21.0,24.766666666666666
50.0,39.68666666666667
40.0,35.49333333333333
42.0,52.02666666666666
10.0,20.02
113.0,84.12666666666667
119.0,85.35333333333334
124.0,107.12666666666668
23.0,35.13433333333333
15.0,19.706666666666667
6.0,14.213333333333331
9.0,22.5
17.0,21.07333333333333
23.0,34.85333333333333
18.0,30.48988888888889
12.0,20.18
39.0,32.56666666666667
40.0,48.0
78.0,68.98833333333333
72.0,57.22666666666667
70.0,60.701444444444434
19.0,24.633333333333333
39.0,42.63333333333333
17.0,29.13655555555556
24.0,37.70944444444444
78.0,71.05333333333333
34.0,29.31144444444444
112.0,80.85333333333334
108.0,90.32555555555555
14.0,18.85333333333333
25.0,27.346666666666668
29.0,28.37333333333333
35.0,36.407777777777774
38.0,43.766666666666666
36.0,30.15333333333333
26.0,29.99333333333333
24.0,24.953333333333333
54.0,48.08
44.0,48.16666666666666
11.0,17.086666666666666
8.0,15.373333333333331
47.0,46.27333333333333
56.0,55.82666666666667
59.0,53.24666666666667
41.0,42.81333333333333
38.0,41.9
32.0,38.35333333333333
17.0,23.19333333333333
24.0,35.02
65.0,56.873333333333335
62.0,51.95333333333333
114.0,94.59333333333332
124.0,93.87333333333332
79.0,68.82666666666667
24.0,25.297777777777775
16.0,21.773333333333333
13.0,16.046666666666667
13.0,17.035555555555554
17.0,12.07222222222222
19.0,20.919555555555554
23.0,33.568888888888885
43.0,38.43455555555556
36.0,38.35333333333333
34.0,42.66666666666666
8.0,21.91333333333333
12.0,16.58
68.0,59.03333333333333
60.0,60.16666666666666
18.0,25.426666666666662
43.0,43.02666666666666
46.0,52.013333333333335
54.0,51.906666666666666
21.0,30.346666666666668
16.0,26.87333333333333
41.0,36.68666666666667
41.0,38.013333333333335
44.0,44.93333333333333
10.0,24.41333333333333
115.0,88.05333333333333
55.0,49.338888888888896
16.0,32.02
19.0,28.24
28.0,32.76
22.0,24.986666666666668
21.0,33.913333333333334
16.0,34.351944444444456
35.0,35.24
41.0,47.72666666666667
17.0,22.973333333333333
16.0,21.40333333333333
54.0,52.79333333333334
52.0,47.58
55.0,49.19444444444445
15.0,20.746666666666663
39.0,37.806666666666665
41.0,36.04
61.0,68.54666666666667
38.0,34.67888888888889
75.0,55.04166666666666
54.0,41.04166666666666
60.0,57.48
25.0,27.426666666666662
73.0,61.19822222222222
63.0,55.50666666666667
13.0,16.762
15.0,20.09922222222222
19.0,24.69333333333333
25.0,27.08
21.0,24.37333333333333
26.0,30.313333333333333
60.0,58.62
101.0,79.73333333333333
62.0,57.0
9.0,20.12
59.0,42.873333333333335
71.0,51.92666666666667
105.0,72.39333333333333
56.0,49.2
50.0,65.60666666666667
38.0,42.71333333333333
34.0,41.50666666666667
38.0,45.15355555555556
24.0,34.03066666666667
38.0,39.38666666666666
72.0,59.95166666666667
59.0,56.05111111111112
18.0,31.83333333333333
64.0,53.11333333333334
24.0,28.33566666666667
30.0,40.98
19.0,25.67333333333333
15.0,32.12
9.0,20.866666666666667
9.0,17.253333333333334
12.0,30.398666666666667
79.0,66.83333333333333
79.0,60.46
9.0,21.278888888888886
15.0,16.346888888888888
16.0,28.474666666666664
36.0,35.03333333333333
38.0,35.31333333333333
53.0,46.056666666666665
48.0,47.10222222222222
37.0,41.17
32.0,38.628
49.0,42.53333333333333
41.0,43.44611111111111
7.0,20.42222222222222
56.0,48.68
133.0,101.08666666666667
62.0,58.3
36.0,32.92666666666667
46.0,44.64666666666667
71.0,57.18666666666667
35.0,40.446666666666665
12.0,30.39333333333333
26.0,36.02
26.0,25.87333333333333
25.0,30.836666666666662
8.0,12.52
17.0,25.267777777777777
19.0,17.833333333333332
46.0,43.20333333333333
37.0,28.474666666666664
53.0,53.42611111111111
31.0,31.953333333333333
29.0,27.486666666666668
46.0,44.35333333333333
42.0,45.16666666666666
42.0,51.340634920634926
11.0,16.046666666666667
58.0,53.486666666666665
86.0,66.63333333333334
104.0,64.3435
142.0,113.30666666666669
38.0,47.98
30.0,46.973333333333336
24.0,32.13666666666666
35.0,36.803333333333335
52.0,58.14666666666667
86.0,85.92
67.0,67.96
50.0,46.3
93.0,83.62
79.0,81.12666666666667
43.0,51.95333333333333
57.0,56.84
56.0,52.24
34.0,43.64666666666667
35.0,41.78666666666667
75.0,73.1
77.0,69.35333333333334
76.0,73.69333333333333
48.0,54.13333333333333
101.0,86.94
115.0,101.05333333333331
182.0,131.3733333333333
168.0,127.18
37.0,42.986666666666665
77.0,71.68
69.0,64.25333333333333
70.0,63.946666666666665
61.0,56.02666666666666
59.0,63.56666666666667
58.0,61.4
101.0,85.70666666666666
107.0,98.54
50.0,56.88666666666666
43.0,54.053333333333335
29.0,44.84666666666666
52.0,57.306666666666665
68.0,63.60666666666667
81.0,77.68
69.0,66.15333333333334
84.0,76.03333333333333
74.0,68.58
74.0,89.38
54.0,66.18666666666667
102.0,97.31333333333332
113.0,98.02
112.0,92.16666666666669
51.0,57.92
25.0,32.153333333333336
20.0,30.586666666666662
79.0,73.16
91.0,87.25333333333333
97.0,83.64666666666666
16.0,23.506666666666668
57.0,65.74666666666667
65.0,76.26666666666667
64.0,67.64
63.0,58.88
14.0,35.373333333333335
8.0,24.26
32.0,48.96666666666667
34.0,38.62
33.0,43.95333333333333
44.0,52.87777777777778
49.0,62.34
53.0,65.26666666666667
33.0,53.06666666666667
103.0,89.62
99.0,78.85333333333334
139.0,118.4
75.0,64.48666666666666
71.0,61.42
37.0,40.21666666666667
40.0,41.32666666666667
34.0,36.06
25.0,32.406666666666666
26.0,30.38
48.0,42.34
88.0,69.11888888888888
107.0,91.63
84.0,68.49333333333334
35.0,36.77333333333333
22.0,27.406666666666663
26.0,32.96
21.0,24.514222222222223
22.0,30.74
37.0,44.24666666666667
45.0,47.98
31.0,34.32666666666667
33.0,40.586666666666666
49.0,46.03333333333333
46.0,48.126666666666665
43.0,55.76
16.0,24.38
67.0,55.54055555555555
68.0,59.76833333333333
8.0,14.373333333333331
13.0,20.35333333333333
54.0,49.75333333333333
54.0,54.0
48.0,48.263333333333335
10.0,15.26
28.0,27.773333333333333
29.0,36.22
8.0,23.346666666666668
15.0,32.6
17.0,26.986666666666668
22.0,35.62
17.0,29.453333333333333
11.0,16.04
16.0,18.21333333333333
40.0,37.13333333333333
44.0,43.086666666666666
36.0,47.76
12.0,19.866666666666667
10.0,20.426666666666662
36.0,46.33555555555555
44.0,41.22666666666667
45.0,49.84
62.0,54.99333333333333
57.0,59.32
15.0,16.74
57.0,45.44
50.0,52.11333333333334
60.0,52.41
20.0,26.46
17.0,21.636666666666667
54.0,49.81666666666667
99.0,87.80666666666667
57.0,60.701444444444434
20.0,21.313333333333333
24.0,29.27777777777778
27.0,31.461111111111112
29.0,27.366666666666667
90.0,72.10666666666667
83.0,69.86333333333333
6.0,12.24
48.0,47.50666666666667
47.0,47.5
50.0,61.42
17.0,26.84
66.0,59.06
70.0,65.48666666666666
24.0,33.61666666666666
46.0,35.4
46.0,42.16444444444445
15.0,24.4
19.0,23.51333333333333
28.0,28.446666666666665
32.0,36.78666666666667
56.0,57.13333333333333
51.0,48.64933333333333
48.0,47.13333333333333
22.0,23.05333333333333
30.0,30.586666666666662
84.0,77.56666666666666
88.0,81.8
25.0,38.513333333333335
15.0,20.16
31.0,27.07333333333333
38.0,39.98
24.0,28.366666666666667
19.0,27.39333333333333
38.0,38.553333333333335
20.0,23.64
67.0,58.34
99.0,96.20666666666666
51.0,47.693333333333335
44.0,43.12833333333333
4.0,12.07222222222222
6.0,11.115555555555556
13.0,18.666666666666668
26.0,38.43455555555556
19.0,24.76333333333333
44.0,46.486666666666665
11.0,18.466666666666665
53.0,50.153333333333336
50.0,44.76
51.0,47.48
10.0,13.58
13.0,32.8
42.0,49.85333333333333
42.0,41.54
39.0,36.00666666666667
60.0,48.32
105.0,79.84666666666666
58.0,51.18
43.0,37.70666666666666
44.0,44.28666666666667
45.0,48.18666666666667
52.0,48.486666666666665
51.0,34.351944444444456
17.0,29.85888888888889
16.0,21.03333333333333
38.0,41.06666666666667
41.0,38.92
13.0,25.88511111111111
9.0,19.65333333333333
17.0,19.23333333333333
60.0,48.97166666666666
61.0,53.29166666666666
56.0,54.25
38.0,48.42666666666667
34.0,38.126666666666665
19.0,21.82
20.0,30.006666666666668
54.0,46.67555555555556
40.0,40.22666666666667
45.0,54.93888888888888
54.0,46.63555555555556
52.0,41.553333333333335
55.0,52.21333333333333
16.0,30.37333333333333
42.0,39.586666666666666
42.0,41.07666666666667
24.0,28.4
28.0,43.873333333333335
19.0,25.93
37.0,32.11333333333334
31.0,33.166666666666664
18.0,24.26
66.0,53.13333333333333
80.0,64.49333333333334
37.0,47.193333333333335
44.0,46.14444444444444
18.0,31.18
18.0,27.49333333333333
42.0,44.18
41.0,43.57333333333333
44.0,43.91333333333333
28.0,35.846666666666664
70.0,62.36666666666667
88.0,78.78666666666666
82.0,69.58666666666667
38.0,43.27333333333333
16.0,28.40444444444444
16.0,26.22
15.0,29.64666666666667
8.0,17.19333333333333
29.0,30.793333333333333
30.0,34.89333333333333
27.0,64.3435
6.0,9.380666666666666
9.0,14.213333333333331
55.0,47.22
59.0,48.04666666666667
61.0,53.174
18.0,27.83333333333333
13.0,17.926666666666666
32.0,33.31333333333333
53.0,49.56
62.0,51.340634920634926
44.0,38.628
45.0,45.07333333333333
38.0,36.833333333333336
42.0,40.448888888888895
59.0,57.766666666666666
54.0,55.56666666666667
39.0,42.77333333333333
7.0,20.0
8.0,20.506666666666668
37.0,32.62
44.0,37.45333333333333
46.0,53.06
58.0,52.23333333333333
55.0,44.87111111111111
15.0,18.98
12.0,9.380666666666666
22.0,21.554666666666662
33.0,32.35333333333333
38.0,40.69
33.0,35.596666666666664
19.0,22.65333333333333
21.0,26.62
41.0,39.406666666666666
7.0,29.926666666666662
51.0,48.12
